"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2007","26.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2008","27.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2009","25.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2010","31.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2011","31.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2012","34.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2013","38.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2014","40.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2015","43.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2016","46.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2017","48.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2018","48.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2019","49.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2020","46.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2021","52.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2022","60.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2023","55.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2024","52.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2005","72.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2006","81.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2007","83.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2008","80.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2009","68.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2010","77.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2011","84.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2012","90.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2013","92.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2014","90.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2015","90.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2016","92.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2017","94.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2018","94.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2019","91.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2020","84.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2021","90.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2022","99.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2023","91.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","703","SVK","Slovakia","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2005","60.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2006","65.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2007","68.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2008","66.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2009","58.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2010","64.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2011","70.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2012","73.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2013","75.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2014","76.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2015","77.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2016","78.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2017","83.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2018","85.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2019","84.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2020","78.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2021","84.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2022","94.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2023","83.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","705","SVN","Slovenia","2024","81.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2005","24.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2006","25.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2007","25.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2008","25.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2009","23.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2010","25.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2011","29.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2012","31.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2013","32.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2014","33.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2015","33.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2016","33.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2017","34.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2018","34.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2019","34.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2020","30.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2021","33.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2022","39.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2023","38.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","724","ESP","Spain","2024","37.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2005","45.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2006","47.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2007","47.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2008","49.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2009","43.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2010","44.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2011","45.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2012","44.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2013","42.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2014","43.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2015","43.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2016","42.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2017","43.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2018","45.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2019","48.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2020","44.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2021","47.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2022","53.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2023","55.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","752","SWE","Sweden","2024","54.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2005","53.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2006","56.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2007","61.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2008","63.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2009","58.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2010","64.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2011","66.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2012","67.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2013","72.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2014","65.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2015","63.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2016","66.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2017","66.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2018","67.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2019","67.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2020","64.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2021","71.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2022","76.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2023","73.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","756","CHE","Switzerland","2024","72.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2005","54.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2006","58.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2007","51.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2008","32.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2009","24.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2010","26.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2011","17.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2012","21.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2013","18.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2014","11.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2015","9.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2016","13.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2017","14.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2018","14.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2019","15.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2020","17.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2021","24.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2022","16.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2023","17.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","762","TJK","Tajikistan","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2005","21.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2006","22.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2007","21.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2008","23.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2009","23.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2010","21.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2011","23.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2012","24.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2013","23.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2014","25.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2015","24.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2016","23.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2017","26.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2018","31.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2019","33.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2020","29.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2021","35.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2022","38.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2023","31.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","792","TUR","Turkiye","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2005","65.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2006","73.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2007","75.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2008","64.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2009","74.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2010","76.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2011","74.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2012","73.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2013","74.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2014","74.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2015","74.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2016","74.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2017","74.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2018","74.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2019","74.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2020","74.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2021","74.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2022","74.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2023","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","795","TKM","Turkmenistan","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2005","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2006","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2007","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2008","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2009","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2010","47.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2011","49.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2012","47.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2013","43.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2014","48.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2015","52.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2016","49.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2017","48.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2018","45.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2019","41.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2020","38.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2021","40.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2022","35.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2023","28.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","804","UKR","Ukraine","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2005","25.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2006","27.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2007","25.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2008","27.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2009","26.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2010","28.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2011","31.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2012","30.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2013","30.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2014","28.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2015","27.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2016","28.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2017","30.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2018","31.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2019","31.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2020","29.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2021","29.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2022","33.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2023","32.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","826","GBR","United Kingdom","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2005","10.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2006","10.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2007","11.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2008","12.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2009","10.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2010","12.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2011","13.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2012","13.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2013","13.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2014","13.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2015","12.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2016","11.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2017","12.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2018","12.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2019","11.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2020","10.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2021","10.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2022","11.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2023","11.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","840","USA","United States","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2005","37.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2006","36.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2007","39.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2008","41.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2009","34.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2010","24.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2011","23.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2012","19.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2013","18.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2014","16.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2015","13.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2016","12.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2017","18.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2018","24.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2019","25.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2020","21.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2021","21.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2022","24.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2023","23.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","860","UZB","Uzbekistan","2024","..",
